"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","58/3671","214/18670",0.00494615498301601,0.0363325854512789,0.0278978496555996,"PLK1/CSNK1A1/RNF40/RAB7A/MSN/CBFA2T3/PSMC2/VIP/PTK2B/VCP/PSEN1/PSMC1/BCAP31/EZR/FAF1/PSMC4/LDLR/LPCAT1/ADAM9/TNF/USP5/EGF/ADAM8/TRIB1/DDB1/DAB2IP/GCLC/SNX1/TRIB2/ADRA2A/C4BPA/GGA3/PYHIN1/GBA/OSBPL7/GSK3B/UBQLN1/FBXW7/KEAP1/STX5/AURKA/RNF180/USP13/IL1B/FOXO1/VPS35/FURIN/PTK2/CAV1/TNFRSF1B/TNFAIP3/IFNG/C4BPB/DDRGK1/CLU/DISC1/RAD23A/FBXL5",58
"GO:0034504","GO:0034504","protein localization to nucleus","69/3671","262/18670",0.00495869082519209,0.0363827533963461,0.0279363709381242,"BAG3/PLK1/CNEP1R1/JUP/NOL8/CCT5/IPO4/MAPK1/GTSE1/HCLS1/CCT2/LMNA/PIK3R1/TERT/PAF1/CALR/PSEN1/YWHAE/HYAL2/CCT7/STAT3/TRIM8/TXN/NUP153/NUP98/TMCO6/CDK1/KPNA6/PYHIN1/PRKCD/EIF2AK3/MORC3/SKP1/GSK3B/SIN3A/PARK7/NOLC1/SP100/IPO9/HIKESHI/ARNTL/NUP88/RAB23/WRAP53/ABCA7/RAN/FLNA/DTX3L/CSE1L/RANBP6/HNRNPU/SIX2/NUP214/SUPT7L/TOR1A/PLRG1/GBP2/XPA/IPO13/CCT3/CCT6A/TNPO1/ILRUN/NF1/IFNG/PARP9/POM121L2/RGPD1/KAT7",69
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","51/3671","184/18670",0.00501049443467425,0.036678429983333,0.0281634051793703,"FOXM1/PTPN6/DAG1/ABL1/PBK/GSTP1/CD300A/PHB/PTPRC/LAX1/EZR/CSK/PRDM15/RGS3/HYAL2/PPP2R1A/BTN2A2/STK38/DUSP3/P2RX7/RGS14/EFNA1/DAB2IP/PEBP1/F2RL1/UCHL1/PRKCD/GBA/TIMP3/DUSP8/EIF3A/PAFAH1B1/SMPD1/SFRP2/SMAD4/MBIP/WNK2/PPP2CA/ADIPOQ/PTPN22/DUSP16/IL1B/PER1/FOXO1/SPRED1/CAV1/PTPRJ/PINK1/NF1/EPHB2/RNF149",51
"GO:0050864","GO:0050864","regulation of B cell activation","51/3671","184/18670",0.00501049443467425,0.036678429983333,0.0281634051793703,"ATM/PTPN6/ATAD5/CD19/CARD11/BTK/SASH3/BANK1/FCRL3/CD300A/INPP5D/CD22/PTPRC/IL7/INHBA/IL27RA/SHLD3/CASP3/TNFSF4/CD40/CLCF1/MIR17HG/HMGB3/TNFSF13B/NOD2/NCKAP1L/CTLA4/TLR9/IKZF3/IL4/PCID2/THOC1/NFAM1/CD27/PPP2R3C/IGLL5/FCGR2B/MNDA/TNFRSF13C/FOXP3/ATP11C/APLF/SLAMF8/MZB1/TBX21/ADA/SUPT6H/TFRC/CD28/TNFAIP3/TNFRSF13B",51
"GO:0019318","GO:0019318","hexose metabolic process","66/3671","249/18670",0.0050351310783106,0.0368165088937023,0.028269428591529,"GCGR/FUT7/B4GALT1/G6PC3/RUBCNL/OMA1/HK1/PPP1R3E/PGK1/PMM2/OGT/FOXA2/ZMPSTE24/PGAM1/G6PD/ALDOA/FUCA2/TNF/ADPGK/PPP1R3B/DYRK2/ENO1/MDH2/IRS1/CRY1/DDB1/PKM/GPI/PGM1/GAPDH/GOT2/PPARGC1A/PFKP/TPI1/PCK2/PDK1/GSK3B/POMC/ARPP19/USF1/GOT1/PGP/DGKQ/LRP5/ADIPOQ/FUT2/MST1/MDH1/IGF1/ENO3/PGM2L1/GLB1/FOXO1/NFE2L1/HK2/RORA/FAM3C/PGM2/SLC35A2/DLAT/FOXK2/AKR1B1/FUCA1/PPP1R3D/SORBS1/FAM3A",66
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","71/3671","271/18670",0.00505500416339317,0.0369194805793756,0.0283484950430357,"SLC7A11/TGFB2/CYP51A1/PLEK/CITED1/POR/PLCG2/PTK2B/ACLY/PLCB2/SPTLC1/IMPAD1/OCA2/G6PD/HSD17B4/TNF/GCH1/CH25H/CYP2R1/HMGCS1/GFI1/CD244/RAPGEF2/CYP27B1/HMGCS2/SC5D/DHCR7/CYB5R3/GBA/NSDHL/DHFR/PCK2/OSBPL7/CYB5R2/SEC14L2/PARK7/AKR1C3/MBTPS2/GIPC1/HAND2/DHCR24/DHDDS/ACAT2/ACER1/GOT1/ITPKC/PGP/DGKQ/CLCN2/RAN/OSBP/IL1B/SOD1/OSBPL9/CYB5R1/PLCB4/ACAA2/FASN/GATA3/VPS35/PNPO/GPAM/MSMO1/PLPP6/IMPA1/INSIG1/PTS/IFNG/AKR1B1/PPIP5K1/MVK",71
"GO:0050775","GO:0050775","positive regulation of dendrite morphogenesis","15/3671","39/18670",0.00508373885213358,0.0370717448631413,0.02846541064493,"RELN/DBN1/CDKL5/TIAM1/DHX36/OBSL1/SS18L1/PAFAH1B1/CAPRIN2/ILK/VAMP7/BAIAP2/RAB21/DNM1L/KALRN",15
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization","54/3671","197/18670",0.00508748067052206,0.0370717448631413,0.02846541064493,"BMP8A/BAG3/CARD8/LILRB1/TLR6/ANXA1/CYP51A1/ANXA5/NDFIP1/BANK1/NPFF/ERLEC1/CD22/CD200R1/EZR/CSK/PTPN11/NDFIP2/TNF/BTN2A2/IL27RA/OS9/IRS1/SIRT4/RHBDF2/ADRA2A/TMBIM6/NR1H3/TXN/F2RL1/ENY2/RHBDF1/DERL3/ADTRP/PARK7/HDAC9/CARD16/SP100/CHGA/FCGR2B/CCN3/FOXP3/DMTN/ANXA4/RAB23/ADIPOQ/PTPN22/IL1B/INSIG1/ARG2/DPH3/TNFAIP3/NF1/SSC5D",54
"GO:1901222","GO:1901222","regulation of NIK/NF-kappaB signaling","35/3671","117/18670",0.00513168283937045,0.0373511527212626,0.0286799529991732,"ACTN4/NLRC3/TLR6/PRDX1/TRIP6/RTKN2/RHOA/CALR/IL23A/TNFSF14/TNF/APP/ZFP91/EDAR/NOD2/MALT1/TNFRSF10A/TLR9/ILK/LGALS9/CD27/CCN3/TRADD/TLR7/LIME1/CCL19/PTPN22/IL1B/BIRC2/SASH1/TLR2/IL18/NFAT5/RBCK1/NR3C2",35
"GO:0016311","GO:0016311","dephosphorylation","117/3671","478/18670",0.00514533422923111,0.0374078119105787,0.0287234585610681,"DUSP28/CNEP1R1/TGFB2/PTPN6/PLEK/PPP4R1/PTPRO/CDCA2/DLGAP5/TIMM50/G6PC3/PPME1/CDKN3/MTMR6/PTPN9/PPP1R3E/FCRL3/LCK/SEMA4D/CD300A/NT5DC4/DAPP1/INPP5D/PPM1N/PTPRC/PTPN7/PHACTR1/PTPRT/PTPRN/NT5C3A/IMPAD1/PPP2CB/PTPN11/YWHAE/PKMYT1/RCAN2/PPP2R1A/TNF/YWHAB/DUSP3/PPP5C/ZCCHC9/ATP1A1/PPP1R3B/ACP5/CCDC8/PPM1M/STYX/PTPN5/PTPN21/PTPRM/DLG3/APTX/UBASH3A/INPP4A/IKBKB/PTPRG/INPP5F/MYOZ1/KNL1/SFI1/PTPN18/INPP5J/NCKAP1L/CDC25C/NPNT/SGPP2/IQGAP1/PRKCD/ENSA/GBA/FIG4/GSK3B/DUSP8/MARF1/SPPL3/SMPD1/SBF1/CPPED1/PPP2R2A/PTPRK/PPP2R3C/RCAN1/ARPP19/PPP2R3B/SYMPK/PGP/MYO1D/PPP2CA/PRUNE1/PPP1R16B/INPP4B/PTPN22/MAGI2/DUSP16/PLPP3/PPP2R5E/EYA1/PLPP5/HSP90B1/SPRED1/PLPP6/IMPA1/PPP1R7/PTPRJ/PPP1R9B/CALM2/SHOC2/PLPP1/PINK1/TIPRL/PPM1G/IFNG/LMTK2/PPP1R3D/CNST/PPP1CC",117
"GO:0039694","GO:0039694","viral RNA genome replication","13/3671","32/18670",0.0051701943845404,0.0375457396307854,0.0288293658823851,"RESF1/TOP2A/APOBEC3D/APOBEC3G/AICDA/CDC42/APOBEC3F/ATG16L2/APOBEC3H/MPHOSPH8/PCBP1/TOP2B/RAB5A",13
"GO:0007034","GO:0007034","vacuolar transport","41/3671","142/18670",0.00521804356643799,0.037807097476828,0.0290300485974917,"RAB7A/NDFIP1/LAMP2/VCP/ARF1/NDFIP2/AP3B1/ATP6V0D1/CHMP1B/CHMP2A/NAGPA/CHMP4B/VPS18/TSG101/EHD3/KIF13A/CHMP7/VPS13C/SORT1/LAMP1/DENND3/TMEM50B/IGF2R/VAMP7/LYST/HOOK1/PSAP/CHMP2B/DTX3L/SNX27/HGSNAT/VPS35/VPS13D/CACNG4/SCARB2/BECN1/RHOB/PINK1/MGRN1/CLU/CHMP3",41
"GO:0038127","GO:0038127","ERBB signaling pathway","41/3671","142/18670",0.00521804356643799,0.037807097476828,0.0290300485974917,"RAB7A/FASLG/ABL1/GPRC5A/ARF4/LGMN/MAPK1/PTK2B/PIK3R1/PSEN1/NCF1/PTPN11/APP/DUSP3/CDC42/ERBB2/NRG4/EGF/MATK/DAB2IP/NRG1/RHBDF2/PTPN18/ADRA2A/BCAR1/TSG101/CDH13/RHBDF1/IQGAP1/ADAM17/PDE6G/FBXW7/PTK6/AGR2/SHKBP1/MYOC/HIP1/PTK2/PTPRJ/RTN4/CNOT9",41
"GO:0045333","GO:0045333","cellular respiration","53/3671","193/18670",0.00526123419682368,0.0380767641758771,0.0292371112365457,"HIF1A/POLG2/CBFA2T3/OGDH/IDH3G/FH/VCP/UQCRC1/UCN/SLC25A25/NDUFA9/MDH2/NDUFB9/NDUFS1/MTFR2/ACO2/PPARGC1A/SUCLA2/CDK1/PARK7/SDHA/NDUFS5/IL4/SDHB/DLD/NDUFAB1/NDUFA12/ND6/FASTKD2/MDH1/UQCRC2/NDUFC2/ETFB/COQ10A/NDUFB8/COX7B/FASTKD1/MECP2/AIFM2/NDUFB7/NDUFB6/SUCLG1/UQCRFS1/NDUFA4/DLAT/OGDHL/PINK1/NDUFS4/CYC1/IFNG/IDH3A/CCNB1/TAZ",53
"GO:0010869","GO:0010869","regulation of receptor biosynthetic process","10/3671","22/18670",0.00538398623488784,0.0386991814958107,0.0297150322157128,"HIF1A/HDAC2/ITGB3/ITGAV/NR1H3/HNRNPK/SEC24A/ADIPOQ/FURIN/IFNG",10
"GO:0031342","GO:0031342","negative regulation of cell killing","10/3671","22/18670",0.00538398623488784,0.0386991814958107,0.0297150322157128,"LILRB1/PTPRC/ARRB2/HLA-F/CRK/IL4/SERPINB9/LGALS9/FCGR2B/IL7R",10
"GO:0042094","GO:0042094","interleukin-2 biosynthetic process","10/3671","22/18670",0.00538398623488784,0.0386991814958107,0.0297150322157128,"CARD11/PTPRC/CD3E/IRF4/FOXP3/CARD9/IL1B/IL18/CD80/CD28",10
"GO:0048305","GO:0048305","immunoglobulin secretion","10/3671","22/18670",0.00538398623488784,0.0386991814958107,0.0297150322157128,"POU2F2/CD22/LAX1/TNF/TNFSF4/CD40LG/CD40/GPI/TNFSF13B/TMBIM6",10
"GO:0051000","GO:0051000","positive regulation of nitric-oxide synthase activity","10/3671","22/18670",0.00538398623488784,0.0386991814958107,0.0297150322157128,"HIF1A/NPR3/FCER2/PTK2B/TERT/TNF/GCH1/DHFR/NOS1AP/KRAS",10
"GO:0016126","GO:0016126","sterol biosynthetic process","26/3671","81/18670",0.00540931519906095,0.0386991814958107,0.0297150322157128,"CYP51A1/POR/ACLY/G6PD/CH25H/HMGCS1/HMGCS2/SC5D/DHCR7/CYB5R3/NSDHL/CYB5R2/SEC14L2/MBTPS2/DHCR24/ACAT2/RAN/SOD1/CYB5R1/ACAA2/FASN/GPAM/MSMO1/PLPP6/INSIG1/MVK",26
"GO:0032204","GO:0032204","regulation of telomere maintenance","26/3671","81/18670",0.00540931519906095,0.0386991814958107,0.0297150322157128,"ATM/AURKB/PIF1/DCP2/NEK2/CCT5/MAPK1/XRCC5/CCT2/CCT7/DHX36/MAPKAPK5/YLPM1/ACD/NAF1/TINF2/CTNNB1/RTEL1/HNRNPU/SLX4/RAD50/HMBOX1/TNKS2/CCT3/CCT6A/GNL3L",26
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","26/3671","81/18670",0.00540931519906095,0.0386991814958107,0.0297150322157128,"SLC7A11/JUP/PTPN6/VCL/CD9/PLEK/CLIC1/TSPAN32/TNFSF11/ITGB3/FERMT3/TLN1/PRKCD/MYL9/ILK/MPL/DSG2/CSRP1/DMTN/CXADR/PKP2/GP1BA/FLNA/PLPP3/PIK3CG/CEACAM5",26
"GO:0034329","GO:0034329","cell junction assembly","64/3671","241/18670",0.00542496898216398,0.0386991814958107,0.0297150322157128,"ACTN4/CTNNA1/JUP/VCL/CD9/PRKACA/PTPRO/ABL1/MYO1C/TRIP6/PTK2B/RHOA/FERMT2/WDR1/ESAM/RAC1/SDC4/KRT5/TNF/CDH26/DUSP3/CDC42/HEG1/BCAS3/HIPK1/ACE2/SH3BP1/IKBKB/CTNND1/RAPGEF2/CDH20/TNS1/CDH13/TLN1/IQGAP1/ARHGAP6/MTDH/LSR/ILK/PTPRK/LAMC1/LAMA3/DMTN/PKP2/FLNA/CTNNB1/PIP5K1C/TLN2/CRB3/PKP3/TESK2/FAM107A/BCR/LIMCH1/MYOC/PTK2/CAV1/PTPRJ/SLC9A1/TJP1/RCC2/SORBS1/OCLN/PIP5K1A",64
"GO:0030316","GO:0030316","osteoclast differentiation","30/3671","97/18670",0.00542583831150788,0.0386991814958107,0.0297150322157128,"ANXA2/CAMK4/LILRB1/ATP6AP1/PIK3R1/SNX10/INPP5D/IL23A/TCIRG1/TNF/TOB2/LRRK1/TNFSF11/GPR55/CARTPT/TMEM64/TFE3/POU4F1/PAFAH1B1/IL4/FBXW7/BGLAP/CTNNB1/OSTM1/TCTA/TFRC/CREB1/FBN1/NF1/IFNG",30
"GO:0048709","GO:0048709","oligodendrocyte differentiation","30/3671","97/18670",0.00542583831150788,0.0386991814958107,0.0297150322157128,"DAG1/CD9/HDAC2/GSTP1/TP73/NCSTN/WDR1/PRDM8/HDAC10/CSK/B4GALT5/ERBB2/EIF2B1/NRG1/SLC8A3/SOX8/EIF2B2/KCNJ10/PRMT5/CTNNB1/GSN/TLR2/CXCR4/TNFRSF1B/NKX2-1/WASF3/SOX10/NF1/MED12/CLU",30
"GO:0051591","GO:0051591","response to cAMP","30/3671","97/18670",0.00542583831150788,0.0386991814958107,0.0297150322157128,"CITED1/FOSL1/PTK2B/DUOX2/SPARC/PTPRN/EZR/LDHA/APP/AANAT/HSPA5/HCN2/RAPGEF2/SLC8A3/FDX1/STC1/ASS1/DMTN/DGKQ/THBD/ADIPOQ/PER1/HCN4/AQP9/PIK3CG/BIRC2/HCN1/SLC26A6/AGXT/NDUFS4",30
"GO:0000045","GO:0000045","autophagosome assembly","29/3671","93/18670",0.00544862901402471,0.0386991814958107,0.0297150322157128,"BAG3/RAB7A/ATG12/TP53INP2/PSEN1/PIP4K2A/ATG16L2/RAB1B/CHMP4B/RNF5/RAB1A/NPRL2/AMBRA1/SH3GLB1/ATG101/UBQLN1/IFT88/MFN2/GABARAPL1/RAB23/SCFD1/GABARAPL2/ATG3/BECN1/WIPI1/STX12/RAB3GAP1/PINK1/RAB5A",29
"GO:0006094","GO:0006094","gluconeogenesis","28/3671","89/18670",0.00545502503346054,0.0386991814958107,0.0297150322157128,"G6PC3/PGK1/OGT/PGAM1/ALDOA/ENO1/MDH2/CRY1/DDB1/GPI/PGM1/GAPDH/GOT2/PPARGC1A/TPI1/PCK2/ARPP19/GOT1/PGP/DGKQ/ADIPOQ/MST1/MDH1/ENO3/FOXO1/FAM3C/FOXK2/FAM3A",28
"GO:0032602","GO:0032602","chemokine production","28/3671","89/18670",0.00545502503346054,0.0386991814958107,0.0297150322157128,"HIF1A/AIRE/GSTP1/MCOLN2/IL7/SIGIRR/TNF/APP/TNFSF4/IL4R/IL1RL1/F2RL1/TLR9/ADAM17/LGALS9/PYCARD/SELENOK/TLR7/LPL/ADIPOQ/IL1B/FFAR2/C5/TLR2/IL18/IL6R/ARG2/IFNG",28
"GO:0007272","GO:0007272","ensheathment of neurons","39/3671","134/18670",0.00547181077381441,0.0386991814958107,0.0297150322157128,"DAG1/CD9/AFG3L2/ACSBG1/KEL/ITGAX/NCSTN/ZSCAN26/POU3F1/B4GALT5/ERBB2/HEXB/KIF14/NRG1/ATRN/SLC8A3/TG/BCAS1/PRX/EIF2AK3/FIG4/EIF2B2/ILK/KCNJ10/MALL/PSAP/CTNNB1/SOD1/TLR2/MYOC/CXCR4/TNFRSF1B/SBF2/NAB2/RARA/WASF3/SOX10/NF1/CLU",39
"GO:0008366","GO:0008366","axon ensheathment","39/3671","134/18670",0.00547181077381441,0.0386991814958107,0.0297150322157128,"DAG1/CD9/AFG3L2/ACSBG1/KEL/ITGAX/NCSTN/ZSCAN26/POU3F1/B4GALT5/ERBB2/HEXB/KIF14/NRG1/ATRN/SLC8A3/TG/BCAS1/PRX/EIF2AK3/FIG4/EIF2B2/ILK/KCNJ10/MALL/PSAP/CTNNB1/SOD1/TLR2/MYOC/CXCR4/TNFRSF1B/SBF2/NAB2/RARA/WASF3/SOX10/NF1/CLU",39
"GO:0046683","GO:0046683","response to organophosphorus","39/3671","134/18670",0.00547181077381441,0.0386991814958107,0.0297150322157128,"P2RX5/CITED1/FOSL1/PTK2B/DUOX2/TRIM16/SPARC/PTPRN/EZR/LDHA/APP/AANAT/HSPA5/P2RX7/HCN2/RAPGEF2/SLC8A3/P2RY2/FDX1/STC1/ASS1/TYMS/DMTN/DGKQ/THBD/ADIPOQ/IL1B/SOD1/PER1/HCN4/AQP9/PIK3CG/BIRC2/HSP90B1/HCN1/AKR1C1/SLC26A6/AGXT/NDUFS4",39
"GO:0035825","GO:0035825","homologous recombination","19/3671","54/18670",0.0054746960020736,0.0386991814958107,0.0297150322157128,"ATM/EME1/BRIP1/TOP2A/MSH5/HDAC10/RAD54B/RAD54L/MND1/MEIOB/C11orf80/REC8/RAD51B/TOP2B/MCMDC2/SLX4/RAD50/RAD51/SHOC1",19
"GO:0051353","GO:0051353","positive regulation of oxidoreductase activity","19/3671","54/18670",0.0054746960020736,0.0386991814958107,0.0297150322157128,"HIF1A/NPR3/FCER2/ABL1/POR/PTK2B/TERT/TNF/GCH1/CYP27B1/NOD2/CCS/DHFR/PARK7/NOS1AP/GNAI3/KRAS/IL1B/IFNG",19
"GO:0090329","GO:0090329","regulation of DNA-dependent DNA replication","19/3671","54/18670",0.0054746960020736,0.0386991814958107,0.0297150322157128,"E2F8/RFC4/DONSON/CHEK2/BLM/AICDA/ZMPSTE24/CDT1/DBF4/TIMELESS/LIG3/TICRR/FBXW7/BRCA2/E2F7/INO80/SLFN11/FBXO5/STOML2",19
"GO:0032535","GO:0032535","regulation of cellular component size","93/3671","370/18670",0.00548507258123334,0.0387295933310563,0.0297383838378694,"KCNN4/TNFRSF12A/CORO1A/ANXA7/RAB11A/MSN/WAS/PLEK/ABL1/CARMIL2/MYO1C/SEMA3B/DBN1/PTK2B/KEL/CDKL5/RHOA/SEMA7A/HCLS1/ARHGAP4/SEMA4D/VILL/SLC12A3/MAP2/ARF1/EVL/TMOD4/WDR1/KANK1/CDK5R1/FCHSD2/IQGAP3/EZR/UCN/RAC1/SHTN1/GMFG/VAV1/FCHSD1/CCL26/P2RX7/AP2M1/SLC12A9/ADD2/CAPG/SH3BP1/CAPZB/DSTN/SLC12A4/CCR7/NCKAP1L/SPTAN1/F2RL1/SEMA3F/ZFYVE27/PRKCD/NCKAP1/CAPZA2/GSK3B/SIN3A/CDC42EP4/PAFAH1B1/PLEKHH2/WASL/ILK/COTL1/PLS1/PYCARD/BAIAP2/RHOBTB2/SPP1/TRIM46/DMTN/ADD1/HP1BP3/RAB21/CLCN3/GSN/PEX11G/SEMA4F/ARPIN/HCK/BDNF/CDHR2/CREB1/IL7R/SLC12A8/MAP1B/RTN4/DSCAM/LRRC8A/RAB5A/DISC1",93
"GO:0021762","GO:0021762","substantia nigra development","16/3671","43/18670",0.00564137506194581,0.0397891674723081,0.0305519741652422,"YWHAQ/RHOA/G6PD/YWHAE/YWHAH/CDC42/HSPA5/GNB4/SYNGR3/ATP5PB/SEC16A/BASP1/CASP5/CALM2/MAPKAP1/CCDC14",16
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","47/3671","168/18670",0.00568189844480658,0.0400307010873887,0.0307374349133997,"CCNA2/EZH2/ANXA1/HDAC2/PRDX1/NQO1/ABL1/BTK/MAPK1/NCF1/TNF/GCH1/PPP5C/ANKZF1/STK26/MYB/CRK/TXN/MAPK7/CCS/CDK1/PRKCD/DHFR/PARK7/AKR1C3/PTPRK/PRDX2/PSAP/TRPM2/CHUK/ENDOG/MMP3/SOD1/CBX8/PXN/FOXO1/SMPD3/PRDX5/BECN1/PDCD10/AIFM1/RHOB/DPEP1/TNFAIP3/PINK1/PRDX3/MAPK8",47
"GO:1903749","GO:1903749","positive regulation of establishment of protein localization to mitochondrion","20/3671","58/18670",0.00574614113899918,0.0402725090525668,0.0309231063203276,"YWHAQ/E2F1/YWHAG/TP73/TP63/CASP8/YWHAE/YWHAH/YWHAB/TP53BP2/RAC2/SAE1/SH3GLB1/HPS4/YWHAZ/PPP1R13B/FBXW7/TFDP2/PINK1/MAPK8",20
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","114/3671","466/18670",0.00579399944613034,0.0402725090525668,0.0309231063203276,"CARD8/TGFB2/CST6/SH3BP4/ADORA2A/ANXA1/ABL1/RTKN/RFFL/SERPINA9/BIRC3/PPME1/CR1/PZP/USP14/POR/TNFAIP8/KLRK1/COL7A1/SPINT1/SEMA4D/MAP2/CSTA/ANOS1/TIMP4/PHACTR1/BIRC5/ARRB2/TNFSF14/YWHAE/PKMYT1/CRB2/TNF/APP/TNK2/ZCCHC9/BCAS3/APLP2/CCDC8/RHOH/PAPLN/DLG3/IKBKB/DAB2IP/ITIH1/MYOZ1/KNL1/SFI1/GAPDH/NCKAP1L/TMBIM6/HMSD/PEBP1/PAM16/MAPK7/ITIH2/SORT1/IQGAP1/RAF1/TLR9/ENSA/TIMP3/WFDC8/GZMA/WFIKKN2/GSK3B/SPOCK1/PARK7/MARF1/SERPINB8/HDAC9/LEF1/CARD16/TMED2/DHCR24/PCID2/SERPINB9/CD27/SFRP2/CSTB/SH3RF1/ARPP19/SERPINA3/EPPIN/NEIL1/ARL6IP1/SPINT2/MYO1D/GMIP/PSMF1/PI16/PI3/LAMP3/RNF34/NOS1/BIRC2/SIAH2/TNNT2/PRDX5/SERPINA5/FURIN/C5/SPRED1/BEX3/PPP1R9B/DPEP1/RENBP/TIPRL/WFIKKN1/SPINK13/RCC2/LMTK2/PRDX3/CNST",114
"GO:1901657","GO:1901657","glycosyl compound metabolic process","42/3671","147/18670",0.00579800719677223,0.0402725090525668,0.0309231063203276,"CARD11/APOBEC3D/RHOA/APOBEC3G/AHCYL1/NT5C3A/AICDA/PRPS1/FUCA2/IMPDH1/MAGI3/AMPD3/APOBEC3F/NFS1/PTGDR/PEMT/HPRT1/GBA/APOBEC3H/AKR1C3/TJP2/MBIP/NAGA/GTPBP1/DTYMK/RAB23/DPYS/RAN/GNAI3/ADA2/GMPS/ADA/CAD/AKR1C1/AKR1B10/DCK/TYW5/TK1/AKR1B1/EFL1/FUCA1/AHCYL2",42
"GO:0000338","GO:0000338","protein deneddylation","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"COPS4/COPS7B/COPS3/COPS7A/TOR1A/COPS6",6
"GO:0001768","GO:0001768","establishment of T cell polarity","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"RIPOR2/DOCK8/DOCK2/CCR7/CCL19/GSN",6
"GO:0033314","GO:0033314","mitotic DNA replication checkpoint","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"HUS1B/TICRR/ORC1/CLSPN/CDC6/TOPBP1",6
"GO:0036500","GO:0036500","ATF6-mediated unfolded protein response","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"WFS1/CALR/HSPA5/ATF6/MBTPS2/HSP90B1",6
"GO:0044803","GO:0044803","multi-organism membrane organization","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"NECTIN2/FCHSD2/HYAL2/FCHSD1/PPIA/CXCR4",6
"GO:0045713","GO:0045713","low-density lipoprotein particle receptor biosynthetic process","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"ITGB3/ITGAV/HNRNPK/SEC24A/ADIPOQ/FURIN",6
"GO:0046642","GO:0046642","negative regulation of alpha-beta T cell proliferation","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"CD274/LGALS9/TNFRSF14/TWSG1/ARG2/ZBTB7B",6
"GO:0048304","GO:0048304","positive regulation of isotype switching to IgG isotypes","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"ATAD5/PTPRC/CD40/IL4/TBX21/CD28",6
"GO:0110096","GO:0110096","cellular response to aldehyde","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"ESD/PARK7/RDH11/AIFM1/AKR1B10/AKR1B1",6
"GO:1903405","GO:1903405","protein localization to nuclear body","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"CCT5/CCT2/CCT7/WRAP53/CCT3/CCT6A",6
"GO:1903862","GO:1903862","positive regulation of oxidative phosphorylation","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"PGK1/VCP/CDK1/PARK7/PINK1/CCNB1",6
"GO:1904851","GO:1904851","positive regulation of establishment of protein localization to telomere","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"CCT5/CCT2/CCT7/WRAP53/CCT3/CCT6A",6
"GO:1904867","GO:1904867","protein localization to Cajal body","6/3671","10/18670",0.00581728055793821,0.0402725090525668,0.0309231063203276,"CCT5/CCT2/CCT7/WRAP53/CCT3/CCT6A",6
"GO:0001558","GO:0001558","regulation of cell growth","103/3671","416/18670",0.00582838086768429,0.0402907230799358,0.0309370918980356,"RASGRP2/OSGIN1/TMC8/TNFRSF12A/BCL11A/TGFB2/SH3BP4/RAB11A/CRLF3/ABL1/EIF4G1/CPNE5/SEMA3B/ST20/DBN1/PTK2B/CDKL5/RHOA/SEMA7A/ARHGAP4/SEMA4D/TP53TG5/CISH/MAP2/PHB/CDK5R1/INHBA/NANOS1/G6PD/EAF2/UCN/SHTN1/HYAL2/PPP2R1A/CLSTN3/RASAL1/SIPA1/CDC42/ERBB2/ENO1/PAK4/KIF14/CDC73/SMARCA2/CYP27B1/SLC25A33/BCAR1/ESR2/TSG101/BTG1/SEMA3F/ZFYVE27/RNF157/PSRC1/GSK3B/SIN3A/SPOCK1/FGFR1OP/PAFAH1B1/LEF1/KRT17/ADAM17/CAPRIN2/ILK/AVPR1A/RBBP7/SFRP2/CCN3/SPP1/TRIM46/SMAD4/OSGIN2/PPP2CA/RAB21/NUBP1/SDCBP/IGF1/PI16/EBAG9/KDM2B/HAMP/DDR1/SEMA4F/FAM107A/ADIPOR2/BDNF/INO80/GDF9/CXCR4/CDHR2/IL17RB/PTPRJ/PPP1R9B/H3-5/SLC9A1/PPT1/MAP1B/RTN4/DSCAM/LMX1A/EXOSC4/DISC1/LTBP4",103
